ID,MTB,SMTB,TKBUNDESLA,X,Y
2821,5922,Frammersbach,Bayern,9.41556562,50.04884899
2822,5923,Rieneck,Bayern,9.582207824,50.04884967
2823,5924,Gemünden a.Main,Bayern,9.748850032,50.0488504
2824,5925,Gauaschach,Bayern,9.915492244,50.04885116
2825,5926,Geldersheim,Bayern,10.08213446,50.04885195
2826,5927,Schweinfurt,Bayern,10.24877668,50.04885278
2827,5928,Obertheres,Bayern,10.41541891,50.04885364
2828,5929,Haßfurt,Bayern,10.58206114,50.04885454
2829,5930,Ebern,Bayern,10.74870337,50.04885548
2830,5931,Ebensfeld,Bayern,10.91534561,50.04885645
2831,5932,Uetzing,Bayern,11.08198786,50.04885745
2832,5933,Weismain,Bayern,11.24863011,50.0488585
2833,5934,Thurnau,Bayern,11.41527237,50.04885957
2834,5935,Marktschorgast,Bayern,11.58191463,50.04886069
2835,5936,Bad Berneck i.Fichtelgeb.,Bayern,11.7485569,50.04886184
2836,5937,Fichtelberg,Bayern,11.91519918,50.04886303
2837,5938,Marktredwitz,Bayern,12.08184147,50.04886426
2838,5939,Waldsassen,Bayern,12.24848376,50.04886553
2839,5940,Hatzenreuth,Bayern,12.41512606,50.04886684
2857,6002,Gemünd,Rheinland-Pfalz,6.082721948,49.94885408
2858,6003,Mettendorf,Rheinland-Pfalz,6.249364174,49.94885405
2859,6004,Oberweis,Rheinland-Pfalz,6.416006399,49.94885407
2860,6005,Bitburg,Rheinland-Pfalz,6.582648623,49.94885412
2861,6006,Landscheid,Rheinland-Pfalz,6.749290847,49.9488542
2862,6007,Wittlich,Rheinland-Pfalz,6.915933071,49.94885433
2863,6008,Bernkastel-Kues,Rheinland-Pfalz,7.082575295,49.94885448
2864,6009,Sohren,Rheinland-Pfalz,7.249217519,49.94885468
2865,6010,Kirchberg (Hunsrück),Rheinland-Pfalz,7.415859745,49.94885491
2866,6011,Simmern (Hunsrück),Rheinland-Pfalz,7.582501971,49.94885518
2867,6012,Stromberg,Rheinland-Pfalz,7.749144198,49.94885548
2868,6013,Bingen am Rhein,Hessen,7.915786427,49.94885581
2869,6014,Ingelheim am Rhein,Hessen,8.082428658,49.94885618
2870,6015,Mainz,Hessen,8.24907089,49.94885659
2871,6016,Groß-Gerau,Hessen,8.415713125,49.94885703
2872,6017,Mörfelden,Hessen,8.582355362,49.94885751
2873,6018,Langen (Hessen),Hessen,8.748997601,49.94885802
2874,6019,Babenhausen,Hessen,8.915639843,49.94885857
2875,6020,Aschaffenburg,Bayern,9.082282088,49.94885915
2876,6021,Haibach,Bayern,9.248924336,49.94885977
2877,6022,Rothenbuch,Bayern,9.415566588,49.94886042
2878,6023,Lohr a.Main,Bayern,9.582208843,49.94886111
2879,6024,Karlstadt,Bayern,9.748851101,49.94886183
2880,6025,Arnstein,Bayern,9.915493364,49.94886259
2881,6026,Werneck,Bayern,10.08213563,49.94886338
2882,6027,Grettstadt,Bayern,10.2487779,49.94886421
2883,6028,Gerolzhofen,Bayern,10.41542018,49.94886507
2884,6029,Knetzgau,Bayern,10.58206246,49.94886597
2885,6030,Eltmann,Bayern,10.74870474,49.94886691
2886,6031,Bamberg Nord,Bayern,10.91534704,49.94886787
2887,6032,Scheßlitz,Bayern,11.08198933,49.94886888
2888,6033,Hollfeld,Bayern,11.24863163,49.94886992
2889,6034,Mistelgau,Bayern,11.41527394,49.948871
2890,6035,Bayreuth,Bayern,11.58191626,49.94887211
2891,6036,Weidenberg,Bayern,11.74855858,49.94887326
2892,6037,Ebnath,Bayern,11.91520091,49.94887445
2893,6038,Waldershof,Bayern,12.08184324,49.94887568
2894,6039,Mitterteich,Bayern,12.24848559,49.94887694
2895,6040,Neualbenreuth,Bayern,12.41512794,49.94887825
2896,6041,Mähring,Bayern,12.5817703,49.9488796
2914,6103,Wallendorf,Rheinland-Pfalz,6.249364178,49.84886549
2915,6104,Bollendorf,Rheinland-Pfalz,6.416006453,49.8488655
2916,6105,Welschbillig,Rheinland-Pfalz,6.582648728,49.84886555
2917,6106,Schweich,Rheinland-Pfalz,6.749291003,49.84886564
2918,6107,Neumagen-Dhron,Rheinland-Pfalz,6.915933277,49.84886576
2919,6108,Morbach,Rheinland-Pfalz,7.082575551,49.84886592
2920,6109,Hottenbach,Rheinland-Pfalz,7.249217826,49.84886612
2921,6110,Gemünden,Rheinland-Pfalz,7.415860102,49.84886635
2922,6111,Pferdsfeld,Rheinland-Pfalz,7.582502379,49.84886661
2923,6112,Waldböckelheim,Rheinland-Pfalz,7.749144657,49.84886691
2924,6113,Bad Kreuznach,Rheinland-Pfalz,7.915786936,49.84886725
2925,6114,Wörrstadt,Rheinland-Pfalz,8.082429217,49.84886762
2926,6115,Undenheim,Rheinland-Pfalz,8.2490715,49.84886803
2927,6116,Oppenheim,Hessen,8.415713785,49.84886847
2928,6117,Darmstadt West,Hessen,8.582356073,49.84886895
2929,6118,Darmstadt Ost,Hessen,8.748998363,49.84886946
2930,6119,Groß-Umstadt,Hessen,8.915640655,49.84887
2931,6120,Obernburg a.Main,Bayern,9.08228295,49.84887059
2932,6121,Heimbuchenthal,Bayern,9.248925249,49.8488712
2933,6122,Bischbrunn,Bayern,9.415567551,49.84887186
2934,6123,Marktheidenfeld,Bayern,9.582209856,49.84887254
2935,6124,Remlingen,Bayern,9.748852165,49.84887326
2936,6125,Würzburg Nord,Bayern,9.915494478,49.84887402
2937,6126,Dettelbach,Bayern,10.0821368,49.84887481
2938,6127,Volkach,Bayern,10.24877912,49.84887564
2939,6128,Ebrach,Bayern,10.41542144,49.8488765
2940,6129,Burgwindheim,Bayern,10.58206377,49.8488774
2941,6130,Burgebrach,Bayern,10.74870611,49.84887833
2942,6131,Bamberg Süd,Bayern,10.91534845,49.8488793
2943,6132,Buttenheim,Bayern,11.0819908,49.8488803
2944,6133,Muggendorf,Bayern,11.24863315,49.84888134
2945,6134,Waischenfeld,Bayern,11.41527551,49.84888242
2946,6135,Creußen,Bayern,11.58191787,49.84888353
2947,6136,Kirchenlaibach,Bayern,11.74856025,49.84888468
2948,6137,Kemnath,Bayern,11.91520263,49.84888587
2949,6138,Erbendorf,Bayern,12.08184501,49.84888709
2950,6139,Falkenberg,Bayern,12.24848741,49.84888836
2951,6140,Tirschenreuth,Bayern,12.41512981,49.84888966
2952,6141,Treppenstein,Bayern,12.58177222,49.84889101
2971,6204,Langsur,Rheinland-Pfalz,6.416006508,49.74887694
2972,6205,Trier,Rheinland-Pfalz,6.582648833,49.74887699
2973,6206,Trier-Pfalzel,Rheinland-Pfalz,6.749291158,49.74887708
2974,6207,Beuren (Hochwald),Rheinland-Pfalz,6.915933482,49.7488772
2975,6208,Morscheid-Riedenburg,Rheinland-Pfalz,7.082575807,49.74887736
2976,6209,Idar-Oberstein,Rheinland-Pfalz,7.249218132,49.74887756
2977,6210,Kirn,Rheinland-Pfalz,7.415860458,49.74887779
2978,6211,Bas Sobernheim,Rheinland-Pfalz,7.582502785,49.74887805
2979,6212,Meisenheim,Rheinland-Pfalz,7.749145113,49.74887835
2980,6213,Kriegsfeld,Rheinland-Pfalz,7.915787443,49.74887869
2981,6214,Alzey,Rheinland-Pfalz,8.082429774,49.74887906
2982,6215,Gau-Odernheim,Rheinland-Pfalz,8.249072107,49.74887946
2983,6216,Gernsheim,Hessen,8.415714442,49.74887991
2984,6217,Zwingenberg,Hessen,8.58235678,49.74888038
2985,6218,Neunkirchen,Hessen,8.74899912,49.74888089
2986,6219,Brensbach,Hessen,8.915641463,49.74888144
2987,6220,Wörth am Main,Bayern,9.082283808,49.74888202
2988,6221,Miltenberg,Bayern,9.248926157,49.74888264
2989,6222,Stadtprozelten,Bayern,9.415568509,49.74888329
2990,6223,Wertheim,Bayern,9.582210864,49.74888397
2991,6224,Helmstadt,Bayern,9.748853223,49.74888469
2992,6225,Würzburg Süd,Bayern,9.915495587,49.74888545
2993,6226,Kitzingen,Bayern,10.08213795,49.74888624
2994,6227,Iphofen,Bayern,10.24878033,49.74888707
2995,6228,Wiesentheid,Bayern,10.4154227,49.74888793
2996,6229,Schlüsselfeld,Bayern,10.58206508,49.74888882
2997,6230,Höchstadt a.d.Aisch,Bayern,10.74870747,49.74888976
2998,6231,Adelsdorf,Bayern,10.91534986,49.74889072
2999,6232,Forchheim,Bayern,11.08199226,49.74889173
3000,6233,Ebermannstadt,Bayern,11.24863466,49.74889276
3001,6234,Pottenstein,Bayern,11.41527707,49.74889384
3002,6235,Pegnitz,Bayern,11.58191948,49.74889495
3003,6236,Eschenbach i.d.OPf.,Bayern,11.74856191,49.7488961
3004,6237,Grafenwöhr,Bayern,11.91520433,49.74889728
3005,6238,Parkstein,Bayern,12.08184677,49.74889851
3006,6239,Neustadt a.d.Waldnaab,Bayern,12.24848922,49.74889977
3007,6240,Flossenbürg,Bayern,12.41513167,49.74890107
3027,6304,Wincheringen,Rheinland-Pfalz,6.416006563,49.64888838
3028,6305,Saarburg,Rheinland-Pfalz,6.582648938,49.64888843
3029,6306,Kell am See,Rheinland-Pfalz,6.749291312,49.64888851
3030,6307,Hermeskeil,Rheinland-Pfalz,6.915933687,49.64888864
3031,6308,Birkenfeld-West,Rheinland-Pfalz,7.082576061,49.6488888
3032,6309,Birkenfeld-Ost,Rheinland-Pfalz,7.249218437,49.64888899
3033,6310,Baumholder,Rheinland-Pfalz,7.415860812,49.64888922
3034,6311,Lauterecken,Rheinland-Pfalz,7.582503189,49.64888949
3035,6312,Rockenhausen,Rheinland-Pfalz,7.749145567,49.64888979
3036,6313,Dannenfels,Rheinland-Pfalz,7.915787947,49.64889012
3037,6314,Kirchheimbolanden,Rheinland-Pfalz,8.082430328,49.64889049
3038,6315,Worms-Pfeddersheim,Rheinland-Pfalz,8.249072711,49.6488909
3039,6316,Worms,Hessen,8.415715096,49.64889134
3040,6317,Bensheim,Hessen,8.582357484,49.64889181
3041,6318,Lindenfels,Hessen,8.748999873,49.64889233
3042,6319,Erbach,Hessen,8.915642266,49.64889287
3043,6320,Michelstadt,Bayern,9.082284661,49.64889345
3044,6321,Amorbach,Bayern,9.24892706,49.64889407
3045,6322,Hardheim,Bayern,9.415569462,49.64889472
3046,6323,Tauberbischofsheim (West),Bayern,9.582211867,49.6488954
3047,6324,Tauberbischofsheim (Ost),Bayern,9.748854276,49.64889612
3048,6325,Giebelstadt,Bayern,9.915496689,49.64889688
3049,6326,Ochsenfurt,Bayern,10.08213911,49.64889767
3050,6327,Markt Einersheim,Bayern,10.24878153,49.64889849
3051,6328,Scheinfeld,Bayern,10.41542395,49.64889935
3052,6329,Baudenbach,Bayern,10.58206638,49.64890025
3053,6330,Uehlfeld,Bayern,10.74870882,49.64890118
3054,6331,Röttenbach,Bayern,10.91535126,49.64890214
3055,6332,Erlangen Nord,Bayern,11.08199371,49.64890315
3056,6333,Gräfenberg,Bayern,11.24863616,49.64890418
3057,6334,Betzenstein,Bayern,11.41527862,49.64890526
3058,6335,Auerbach i.d.OPf.,Bayern,11.58192108,49.64890637
3059,6336,Vilseck,Bayern,11.74856356,49.64890751
3060,6337,Kaltenbrunn,Bayern,11.91520603,49.6489087
3061,6338,Weiden i.d.OPf.,Bayern,12.08184852,49.64890992
3062,6339,Waldthurn,Bayern,12.24849101,49.64891118
3063,6340,Vohenstrauß,Bayern,12.41513352,49.64891248
3064,6341,Frankenreuth,Bayern,12.58177603,49.64891382
3083,6404,Kirf,Rheinland-Pfalz,6.416006618,49.54889981
3084,6405,Freudenburg,Rheinland-Pfalz,6.582649042,49.54889986
3085,6406,Losheim,Rheinland-Pfalz,6.749291466,49.54889995
3086,6407,Wadern,Rheinland-Pfalz,6.91593389,49.54890007
3087,6408,Nohfelden,Rheinland-Pfalz,7.082576315,49.54890023
3088,6409,Freisen,Rheinland-Pfalz,7.249218739,49.54890042
3089,6410,Kusel,Rheinland-Pfalz,7.415861165,49.54890065
3090,6411,Wolfstein,Rheinland-Pfalz,7.582503592,49.54890092
3091,6412,Otterberg,Rheinland-Pfalz,7.749146019,49.54890122
3092,6413,Winnweiler,Rheinland-Pfalz,7.915788448,49.54890156
3093,6414,Grünstadt-West,Rheinland-Pfalz,8.082430879,49.54890193
3094,6415,Grünstadt-Ost,Rheinland-Pfalz,8.249073312,49.54890233
3095,6416,Mannheim-Nordwest,Hessen,8.415715747,49.54890277
3096,6417,Mannheim (Nordost),Hessen,8.582358184,49.54890325
3097,6418,Weinheim,Hessen,8.749000623,49.54890376
3098,6419,Beerfelden,Hessen,8.915643065,49.5489043
3099,6420,Mudau-Schlossau,Bayern,9.08228551,49.54890488
3100,6421,Buchen (Odenwald),Bayern,9.248927958,49.5489055
3101,6422,Walldürn,Baden-Württemberg,9.41557041,49.54890615
3102,6423,Ahorn,Baden-Württemberg,9.582212865,49.54890683
3103,6424,Lauda-Königshofen,Bayern,9.748855323,49.54890755
3104,6425,Röttingen,Bayern,9.915497786,49.5489083
3105,6426,Aub,Bayern,10.08214025,49.54890909
3106,6427,Uffenheim,Bayern,10.24878272,49.54890992
3107,6428,Bad Windsheim,Bayern,10.4154252,49.54891078
3108,6429,Neustadt a.d.Aisch,Bayern,10.58206768,49.54891167
3109,6430,Emskirchen,Bayern,10.74871016,49.5489126
3110,6431,Herzogenaurach,Bayern,10.91535266,49.54891356
3111,6432,Erlangen Süd,Bayern,11.08199515,49.54891456
3112,6433,Lauf a.d.Pegnitz,Bayern,11.24863765,49.5489156
3113,6434,Hersbruck,Bayern,11.41528016,49.54891667
3114,6435,Pommelsbrunn,Bayern,11.58192268,49.54891778
3115,6436,Sulzbach-Rosenberg Nord,Bayern,11.7485652,49.54891892
3116,6437,Hirschau,Bayern,11.91520772,49.54892011
3117,6438,Schnaittenbach,Bayern,12.08185026,49.54892133
3118,6439,Tännesberg,Bayern,12.2484928,49.54892259
3119,6440,Moosbach,Bayern,12.41513536,49.54892389
3120,6441,Eslarn,Bayern,12.58177792,49.54892523
3139,6504,Perl,Saarland,6.416006672,49.44891124
3140,6505,Merzig,Saarland,6.582649146,49.44891129
3141,6506,Reimsbach,Saarland,6.74929162,49.44891138
3142,6507,Lebach,Saarland,6.915934093,49.4489115
3143,6508,Ottweiler,Saarland,7.082576567,49.44891166
3144,6509,St. Wendel,Rheinland-Pfalz,7.249219041,49.44891186
3145,6510,Glan-Münchweiler,Rheinland-Pfalz,7.415861516,49.44891209
3146,6511,Landstuhl,Rheinland-Pfalz,7.582503992,49.44891235
3147,6512,Kaiserslautern,Rheinland-Pfalz,7.749146469,49.44891265
3148,6513,Hochspeyer,Rheinland-Pfalz,7.915788948,49.44891299
3149,6514,Bad Dürkheim-West,Rheinland-Pfalz,8.082431428,49.44891336
3150,6515,Bad Dürkheim-Ost,Rheinland-Pfalz,8.24907391,49.44891376
3151,6516,Mannheim-Südwest,Rheinland-Pfalz,8.415716394,49.4489142
3152,6517,Mannheim (Südost),Rheinland-Pfalz,8.58235888,49.44891468
3153,6518,Heidelberg (Nord),Hessen,8.749001369,49.44891519
3154,6519,Eberbach,Hessen,8.91564386,49.44891573
3155,6520,Waldbrunn,Baden-Württemberg,9.082286355,49.44891631
3156,6521,Limbach,Baden-Württemberg,9.248928852,49.44891692
3157,6522,Adelsheim,Baden-Württemberg,9.415571353,49.44891757
3158,6523,Boxberg,Baden-Württemberg,9.582213857,49.44891826
3159,6524,Bad Mergentheim,Baden-Württemberg,9.748856365,49.44891897
3160,6525,Weikersheim,Bayern,9.915498877,49.44891973
3161,6526,Creglingen,Bayern,10.08214139,49.44892052
3162,6527,Burgbernheim,Bayern,10.24878391,49.44892134
3163,6528,Marktbergel,Bayern,10.41542644,49.4489222
3164,6529,Markt Erlbach,Bayern,10.58206897,49.44892309
3165,6530,Langenzenn,Bayern,10.7487115,49.44892402
3166,6531,Fürth,Bayern,10.91535404,49.44892498
3167,6532,Nürnberg,Bayern,11.08199659,49.44892598
3168,6533,Röthenbach a.d.Pegnitz,Bayern,11.24863914,49.44892702
3169,6534,Happurg,Bayern,11.4152817,49.44892809
3170,6535,Alfeld,Bayern,11.58192426,49.44892919
3171,6536,Sulzbach-Rosenberg Süd,Bayern,11.74856683,49.44893034
3172,6537,Amberg,Bayern,11.91520941,49.44893152
3173,6538,Schmidgaden,Bayern,12.08185199,49.44893274
3174,6539,Nabburg,Bayern,12.24849458,49.44893399
3175,6540,Oberviechtach,Bayern,12.41513718,49.44893529
3176,6541,Tiefenbach,Bayern,12.58177979,49.44893663
3177,6542,Untergrafenried,Bayern,12.74842241,49.44893801
3196,6605,Hemmersdorf,Saarland,6.58264925,49.34892272
3197,6606,Saarlouis,Saarland,6.749291773,49.34892281
3198,6607,Heusweiler,Saarland,6.915934295,49.34892293
3199,6608,Illingen,Saarland,7.082576818,49.34892309
3200,6609,Neunkirchen,Rheinland-Pfalz,7.249219341,49.34892329
3201,6610,Homburg,Rheinland-Pfalz,7.415861865,49.34892352
3202,6611,Hermersberg,Rheinland-Pfalz,7.58250439,49.34892378
3203,6612,Trippstadt,Rheinland-Pfalz,7.749146917,49.34892408
3204,6613,Elmstein,Rheinland-Pfalz,7.915789444,49.34892442
3205,6614,Neustadt a.d.W.,Rheinland-Pfalz,8.082431973,49.34892479
3206,6615,Haßloch,Rheinland-Pfalz,8.249074504,49.34892519
3207,6616,Speyer,Rheinland-Pfalz,8.415717038,49.34892563
3208,6617,Schwetzingen,Rheinland-Pfalz,8.582359573,49.3489261
3209,6618,Heidelberg (Süd),Hessen,8.749002111,49.34892661
3210,6619,Helmstedt-Bargen,Hessen,8.915644651,49.34892716
3211,6620,Mosbach,Baden-Württemberg,9.082287195,49.34892774
3212,6621,Billigheim,Baden-Württemberg,9.248929741,49.34892835
3213,6622,Möckmühl,Baden-Württemberg,9.415572291,49.348929
3214,6623,Ingelfingen,Baden-Württemberg,9.582214844,49.34892968
3215,6624,Mulfingen,Baden-Württemberg,9.748857401,49.3489304
3216,6625,Schrozberg (West),Baden-Württemberg,9.915499962,49.34893115
3217,6626,Schrozberg (Ost),Bayern,10.08214253,49.34893194
3218,6627,Rothenburg ob der Tauber,Bayern,10.2487851,49.34893276
3219,6628,Leutershausen,Bayern,10.41542767,49.34893362
3220,6629,Ansbach Nord,Bayern,10.58207025,49.34893451
3221,6630,Heilsbronn,Bayern,10.74871283,49.34893544
3222,6631,Roßtal,Bayern,10.91535542,49.3489364
3223,6632,Schwabach,Bayern,11.08199802,49.3489374
3224,6633,Feucht,Bayern,11.24864062,49.34893843
3225,6634,Altdorf b.Nürnberg,Bayern,11.41528322,49.3489395
3226,6635,Lauterhofen,Bayern,11.58192583,49.3489406
3227,6636,Kastl,Bayern,11.74856845,49.34894175
3228,6637,Rieden,Bayern,11.91521108,49.34894293
3229,6638,Schwandorf,Bayern,12.08185371,49.34894414
3230,6639,Wackersdorf,Bayern,12.24849635,49.3489454
3231,6640,Neunburg vorm Wald,Bayern,12.415139,49.3489467
3232,6641,Rötz,Bayern,12.58178166,49.34894803
3233,6642,Waldmünchen,Bayern,12.74842433,49.34894941
3234,6643,Furth im Wald,Bayern,12.91506701,49.34895084
3252,6705,Ittersdorf,Saarland,6.582649354,49.24893415
3253,6706,Ludweilerwarndt,Saarland,6.749291925,49.24893424
3254,6707,Saarbrücken,Saarland,6.915934497,49.24893436
3255,6708,St. Johann,Saarland,7.082577068,49.24893452
3256,6709,Blieskastel,Rheinland-Pfalz,7.24921964,49.24893472
3257,6710,Zweibrücken,Rheinland-Pfalz,7.415862213,49.24893495
3258,6711,Pirmasens-Nord,Rheinland-Pfalz,7.582504787,49.24893521
3259,6712,Merzalben,Rheinland-Pfalz,7.749147362,49.24893551
3260,6713,Annweiler am Trifels,Rheinland-Pfalz,7.915789938,49.24893584
3261,6714,Edenkoben,Rheinland-Pfalz,8.082432516,49.24893621
3262,6715,Zeiskam,Rheinland-Pfalz,8.249075096,49.24893662
3263,6716,Germersheim,Rheinland-Pfalz,8.415717678,49.24893706
3264,6717,Waghäusel,Baden-Württemberg,8.582360262,49.24893753
3265,6718,Wiesloch,Baden-Württemberg,8.749002849,49.24893804
3266,6719,Sinsheim,Baden-Württemberg,8.915645438,49.24893858
3267,6720,Bad Rappenau,Baden-Württemberg,9.082288031,49.24893916
3268,6721,Bad Friedrichshall,Baden-Württemberg,9.248930626,49.24893977
3269,6722,Hardthausen am Kocher,Baden-Württemberg,9.415573224,49.24894042
3270,6723,╓hringen,Baden-Württemberg,9.582215826,49.2489411
3271,6724,Künzelsau,Baden-Württemberg,9.748858432,49.24894182
3272,6725,Gerabronn,Baden-Württemberg,9.915501042,49.24894257
3273,6726,Rot am See,Bayern,10.08214366,49.24894336
3274,6727,Schillingsfürst,Bayern,10.24878627,49.24894418
3275,6728,Herrieden,Bayern,10.4154289,49.24894504
3276,6729,Ansbach Süd,Bayern,10.58207152,49.24894593
3277,6730,Windsbach,Bayern,10.74871416,49.24894685
3278,6731,Abenberg,Bayern,10.91535679,49.24894781
3279,6732,Roth,Bayern,11.08199944,49.24894881
3280,6733,Allersberg,Bayern,11.24864208,49.24894984
3281,6734,Neumarkt i.d.OPf.,Bayern,11.41528474,49.24895091
3282,6735,Deining,Bayern,11.5819274,49.24895201
3283,6736,Velburg,Bayern,11.74857007,49.24895315
3284,6737,Schmidmühlen,Bayern,11.91521274,49.24895433
3285,6738,Burglengenfeld,Bayern,12.08185542,49.24895555
3286,6739,Bruck i.d.OPf.,Bayern,12.24849811,49.2489568
3287,6740,Neukirchen-Balbini,Bayern,12.41514081,49.2489581
3288,6741,Cham West,Bayern,12.58178352,49.24895943
3289,6742,Cham Ost,Bayern,12.74842624,49.24896081
3290,6743,Neukirchen b.Hl.Blut,Bayern,12.91506896,49.24896223
3291,6744,Rittsteig,Bayern,13.0817117,49.2489637
3309,6806,Lauterbach im Warndt,Saarland,6.749292077,49.14894567
3310,6807,Emmersweiler,Saarland,6.915934697,49.14894579
3311,6808,Kleinblittersdorf,Saarland,7.082577318,49.14894595
3312,6809,Gersheim,Rheinland-Pfalz,7.249219938,49.14894614
3313,6810,Hornbach,Rheinland-Pfalz,7.41586256,49.14894637
3314,6811,Pirmasens-Süd,Rheinland-Pfalz,7.582505182,49.14894664
3315,6812,Dahn,Rheinland-Pfalz,7.749147805,49.14894694
3316,6813,Bad Bergzabern,Rheinland-Pfalz,7.91579043,49.14894727
3317,6814,Landau in der Pfalz,Rheinland-Pfalz,8.082433057,49.14894764
3318,6815,Herxheim bei Landau,Rheinland-Pfalz,8.249075685,49.14894804
3319,6816,Graben-Neudorf,Rheinland-Pfalz,8.415718316,49.14894848
3320,6817,Bruchsal,Baden-Württemberg,8.582360948,49.14894896
3321,6818,Kraichtal,Baden-Württemberg,8.749003584,49.14894946
3322,6819,Eppingen,Baden-Württemberg,8.915646221,49.14895001
3323,6820,Schwaigern,Baden-Württemberg,9.082288862,49.14895058
3324,6821,Heilbronn,Baden-Württemberg,9.248931506,49.1489512
3325,6822,Obersulm,Baden-Württemberg,9.415574153,49.14895184
3326,6823,Pfedelbach,Baden-Württemberg,9.582216803,49.14895252
3327,6824,Schwäbisch Hall,Baden-Württemberg,9.748859457,49.14895324
3328,6825,Ilshofen,Baden-Württemberg,9.915502115,49.14895399
3329,6826,Crailsheim,Bayern,10.08214478,49.14895478
3330,6827,Feuchtwangen West,Bayern,10.24878744,49.1489556
3331,6828,Feuchtwangen Ost,Bayern,10.41543011,49.14895645
3332,6829,Ornbau,Bayern,10.58207279,49.14895734
3333,6830,Gunzenhausen,Bayern,10.74871547,49.14895827
3334,6831,Spalt,Bayern,10.91535816,49.14895923
3335,6832,Heideck,Bayern,11.08200085,49.14896022
3336,6833,Hilpoltstein,Bayern,11.24864355,49.14896125
3337,6834,Berching,Bayern,11.41528625,49.14896232
3338,6835,Wissing,Bayern,11.58192896,49.14896342
3339,6836,Parsberg,Bayern,11.74857167,49.14896456
3340,6837,Kallmünz,Bayern,11.9152144,49.14896574
3341,6838,Regenstauf,Bayern,12.08185713,49.14896695
3342,6839,Nittenau,Bayern,12.24849986,49.14896821
3343,6840,Reichenbach,Bayern,12.41514261,49.1489695
3344,6841,Roding,Bayern,12.58178537,49.14897083
3345,6842,Miltach,Bayern,12.74842813,49.14897221
3346,6843,Kötzting,Bayern,12.91507091,49.14897363
3347,6844,Lam,Bayern,13.08171369,49.1489751
3348,6845,Bayerisch Eisenstein,Bayern,13.24835649,49.14897661
3370,6911,Ludwigswinkel,Rheinland-Pfalz,7.582505575,49.04895806
3371,6912,Fischbach bei Dahn,Rheinland-Pfalz,7.749148247,49.04895836
3372,6913,Oberotterbach,Rheinland-Pfalz,7.91579092,49.04895869
3373,6914,Schaidt,Rheinland-Pfalz,8.082433595,49.04895906
3374,6915,Wörth am Rhein,Rheinland-Pfalz,8.249076271,49.04895947
3375,6916,Karlsruhe (Nord),Rheinland-Pfalz,8.41571895,49.04895991
3376,6917,Weingarten (Baden),Baden-Württemberg,8.582361631,49.04896038
3377,6918,Bretten,Baden-Württemberg,8.749004314,49.04896089
3378,6919,Gülingen,Baden-Württemberg,8.915647,49.04896143
3379,6920,Brackenheim,Baden-Württemberg,9.082289689,49.048962
3380,6921,Großbottwar,Baden-Württemberg,9.248932381,49.04896262
3381,6922,Wüstenrot,Baden-Württemberg,9.415575076,49.04896326
3382,6923,Sulzbach an der Murr,Baden-Württemberg,9.582217775,49.04896394
3383,6924,Gaildorf,Baden-Württemberg,9.748860478,49.04896466
3384,6925,Obersontheim,Baden-Württemberg,9.915503184,49.04896541
3385,6926,Stimpfach,Baden-Württemberg,10.08214589,49.04896619
3386,6927,Dinkelsbühl,Bayern,10.24878861,49.04896701
3387,6928,Weiltingen,Bayern,10.41543133,49.04896787
3388,6929,Wassertrüdingen,Bayern,10.58207405,49.04896876
3389,6930,Heidenheim,Bayern,10.74871678,49.04896968
3390,6931,Weißenburg i.Bay.,Bayern,10.91535951,49.04897064
3391,6932,Nennslingen,Bayern,11.08200225,49.04897163
3392,6933,Thalmässing,Bayern,11.248645,49.04897266
3393,6934,Beilngries,Bayern,11.41528775,49.04897373
3394,6935,Dietfurt a.d.Altmühl,Bayern,11.58193051,49.04897483
3395,6936,Hemau,Bayern,11.74857327,49.04897596
3396,6937,Laaber,Bayern,11.91521604,49.04897714
3397,6938,Regensburg,Bayern,12.08185882,49.04897835
3398,6939,Donaustauf,Bayern,12.24850161,49.0489796
3399,6940,Wörth a.d.Donau,Bayern,12.4151444,49.0489809
3400,6941,Stallwang,Bayern,12.5817872,49.04898223
3401,6942,Sankt Englmar,Bayern,12.74843002,49.0489836
3402,6943,Viechtach,Bayern,12.91507284,49.04898502
3403,6944,Bodenmais,Bayern,13.08171567,49.04898649
3404,6945,Zwiesel,Bayern,13.24835852,49.048988
3405,6946,Hirschbach,Bayern,13.41500138,49.04898956
3429,7014,Scheibenhardt,Rheinland-Pfalz,8.08243413,48.94897049
3430,7015,Rheinstetten,Rheinland-Pfalz,8.249076854,48.94897089
3431,7016,Karlsruhe (Süd),Baden-Württemberg,8.415719581,48.94897133
3432,7017,Pfinztal,Baden-Württemberg,8.58236231,48.9489718
3433,7018,Pforzheim (Nord),Baden-Württemberg,8.749005041,48.94897231
3434,7019,Mühlacker,Baden-Württemberg,8.915647775,48.94897285
3435,7020,Bietigheim-Bissingen,Baden-Württemberg,9.082290512,48.94897342
3436,7021,Marbach am Neckar,Baden-Württemberg,9.248933252,48.94897404
3437,7022,Backnang,Baden-Württemberg,9.415575995,48.94897468
3438,7023,Murrhardt,Baden-Württemberg,9.582218742,48.94897536
3439,7024,Geschwend,Baden-Württemberg,9.748861492,48.94897607
3440,7025,Sulzbach-Laufen,Baden-Württemberg,9.915504246,48.94897682
3441,7026,Ellwangen (Jagst) West,Baden-Württemberg,10.082147,48.94897761
3442,7027,Ellwangen (Jagst) Ost,Baden-Württemberg,10.24878977,48.94897843
