"ID","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","Longitude","Latitude"
26667,95,74,35,4652,207,0,207,45,59,154,35,714,75,46,16,218,149,163,191,-1.404537,51.423
26668,95,74,35,4652,207,0,207,45,59,154,35,714,75,46,16,218,149,163,191,-1.404537,51.423
26669,95,74,35,4652,207,0,207,45,59,154,35,714,75,46,16,218,149,163,191,-1.404537,51.423
26670,95,74,35,4652,207,0,207,45,59,154,35,714,75,46,16,218,149,163,191,-1.404537,51.423
26671,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26672,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26673,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26674,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26675,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26676,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26677,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26678,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26679,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26680,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26681,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26682,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26683,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26684,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26685,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26686,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26687,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26688,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26689,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26690,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26691,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26692,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26693,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26694,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26695,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26696,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26697,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26698,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26699,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26700,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26701,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26702,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26703,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26704,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26705,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26706,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26707,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26708,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26709,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26710,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26711,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26712,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26713,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26714,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26715,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26716,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26717,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26718,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26719,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26720,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26721,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26722,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26723,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26724,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26725,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26726,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26727,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26728,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26729,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26730,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26731,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26732,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26733,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26734,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26735,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26736,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26737,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26738,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26739,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26740,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26741,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26742,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26743,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26744,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26745,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26746,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26747,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26748,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26749,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26750,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26751,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26752,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26753,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26754,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26755,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26756,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26757,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26758,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26759,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26760,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26761,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26762,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26763,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26764,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26765,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26766,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26767,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26768,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26769,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26770,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26771,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26772,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26773,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26774,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26775,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26776,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26777,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26778,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26779,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26780,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26781,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26782,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26783,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26784,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26785,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26786,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26787,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26788,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26789,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26790,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26791,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26792,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26793,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26794,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26795,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26796,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26797,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26798,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26799,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26800,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26801,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26802,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26803,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26804,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26805,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26806,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26807,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26808,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26809,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26810,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26811,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26812,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26813,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26814,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26815,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26816,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26817,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26818,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26819,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26820,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26821,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26822,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26823,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26824,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26825,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26826,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26827,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26828,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26829,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26830,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26831,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26832,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26833,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26834,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26835,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26836,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26837,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26838,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26839,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26840,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26841,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26842,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26843,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26844,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26845,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26846,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26847,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26848,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26849,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26850,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26851,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26852,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26853,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26854,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26855,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26856,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26857,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26858,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26859,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26860,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26861,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26862,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26863,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26864,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26865,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26866,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26867,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26868,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26869,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26870,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26871,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26872,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26873,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26874,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26875,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26876,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26877,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26878,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26879,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26880,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26881,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26882,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26883,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26884,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26885,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26886,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26887,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26888,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26889,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26890,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26891,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26892,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26893,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26894,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26895,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26896,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26897,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26898,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26899,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26900,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26901,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26902,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26903,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26904,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26905,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26906,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26907,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26908,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26909,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26910,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26911,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26912,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26913,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26914,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26915,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
26916,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26917,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26918,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.86794,53.6148
26919,50,83,23,9906,235,-124,359,173,-71,173,-78,629,84,29,31,233,100,233,115,35.87014,53.62363
