"ID","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","Longitude","Latitude"
34416,101,69,35,4686,210,15,195,74,64,164,44,901,90,57,16,268,178,228,227,-2.26511,53.351242
34417,101,69,35,4686,210,15,195,74,64,164,44,901,90,57,16,268,178,228,227,-2.26511,53.351242
34418,101,69,35,4686,210,15,195,74,64,164,44,901,90,57,16,268,178,228,227,-2.283047,53.337718
34419,101,69,35,4686,210,15,195,74,64,164,44,901,90,57,16,268,178,228,227,-2.280091,53.344916
34420,92,68,35,4502,194,4,190,98,56,150,35,883,93,52,20,274,164,219,218,-2.837011,53.633542
34421,101,69,35,4686,210,15,195,74,64,164,44,901,90,57,16,268,178,228,227,-2.283047,53.337718
34422,101,69,35,4686,210,15,195,74,64,164,44,901,90,57,16,268,178,228,227,-2.283047,53.337718
34423,92,68,35,4502,194,4,190,98,56,150,35,883,93,52,20,274,164,219,218,-2.837011,53.633542
34424,101,69,35,4686,210,15,195,74,64,164,44,901,90,57,16,268,178,228,227,-2.26511,53.351242
34425,101,69,35,4686,210,15,195,74,64,164,44,901,90,57,16,268,178,228,227,-2.26511,53.351242
34426,101,69,35,4686,210,15,195,74,64,164,44,901,90,57,16,268,178,228,227,-2.283047,53.337718
34427,101,69,35,4686,210,15,195,74,64,164,44,901,90,57,16,268,178,228,227,-2.280091,53.344916
34428,101,69,35,4686,210,15,195,74,64,164,44,901,90,57,16,268,178,228,227,-2.26511,53.351242
34429,92,68,35,4502,194,4,190,98,56,150,35,883,93,52,20,274,164,219,218,-2.837011,53.633542
34430,101,69,35,4686,210,15,195,74,64,164,44,901,90,57,16,268,178,228,227,-2.26511,53.351242
34431,101,69,35,4686,210,15,195,74,64,164,44,901,90,57,16,268,178,228,227,-2.26511,53.351242
34432,101,69,35,4686,210,15,195,74,64,164,44,901,90,57,16,268,178,228,227,-2.280091,53.344916
34433,101,69,35,4686,210,15,195,74,64,164,44,901,90,57,16,268,178,228,227,-2.26511,53.351242
34434,101,69,35,4686,210,15,195,74,64,164,44,901,90,57,16,268,178,228,227,-2.280091,53.344916
34435,101,69,35,4686,210,15,195,74,64,164,44,901,90,57,16,268,178,228,227,-2.26511,53.351242
34436,101,69,35,4686,210,15,195,74,64,164,44,901,90,57,16,268,178,228,227,-2.26511,53.351242
34437,101,69,35,4686,210,15,195,74,64,164,44,901,90,57,16,268,178,228,227,-2.280091,53.344916
34438,92,68,35,4502,194,4,190,98,56,150,35,883,93,52,20,274,164,219,218,-2.837011,53.633542
34439,101,69,35,4686,210,15,195,74,64,164,44,901,90,57,16,268,178,228,227,-2.283047,53.337718
34440,101,69,35,4686,210,15,195,74,64,164,44,901,90,57,16,268,178,228,227,-2.26511,53.351242
34441,101,69,35,4686,210,15,195,74,64,164,44,901,90,57,16,268,178,228,227,-2.280091,53.344916
34442,101,69,35,4686,210,15,195,74,64,164,44,901,90,57,16,268,178,228,227,-2.283047,53.337718
34443,28,74,24,7946,187,-119,306,119,-31,133,-73,547,83,26,37,209,83,207,98,14.57866,63.178529
34444,91,78,34,5466,214,-11,225,160,50,160,21,781,79,45,15,222,157,222,189,6.94884,52.323926
34445,81,86,31,6686,227,-44,271,165,7,165,-6,894,118,49,33,335,153,335,157,11.221,48.188801
34446,81,86,31,6686,227,-44,271,165,7,165,-6,894,118,49,33,335,153,335,157,11.221,48.188801
34447,81,86,31,6686,227,-44,271,165,7,165,-6,894,118,49,33,335,153,335,157,11.221,48.188801
34448,81,86,31,6686,227,-44,271,165,7,165,-6,894,118,49,33,335,153,335,157,11.221,48.188801
34449,68,68,26,6451,201,-51,252,144,54,153,-11,931,97,51,24,285,162,261,229,13.106474,56.955761
34450,90,80,30,6736,234,-28,262,176,12,176,4,555,65,33,21,183,107,183,120,12.748354,52.6486
34451,70,75,28,6738,210,-51,261,155,-8,155,-18,624,78,33,28,222,109,222,117,14.581442,50.848825
34452,90,80,30,6736,234,-28,262,176,12,176,4,555,65,33,21,183,107,183,120,12.748354,52.6486
34453,90,80,30,6736,234,-28,262,176,12,176,4,555,65,33,21,183,107,183,120,12.748354,52.6486
34454,70,75,28,6738,210,-51,261,155,-8,155,-18,624,78,33,28,222,109,222,117,14.581442,50.848825
34455,90,80,30,6736,234,-28,262,176,12,176,4,555,65,33,21,183,107,183,120,12.748354,52.6486
34456,90,80,30,6736,234,-28,262,176,12,176,4,555,65,33,21,183,107,183,120,12.748354,52.6486
34457,90,80,30,6736,234,-28,262,176,12,176,4,555,65,33,21,183,107,183,120,12.748354,52.6486
34458,90,80,30,6736,234,-28,262,176,12,176,4,555,65,33,21,183,107,183,120,12.748354,52.6486
34459,90,80,30,6736,234,-28,262,176,12,176,4,555,65,33,21,183,107,183,120,12.748354,52.6486
34460,79,78,29,6829,222,-44,266,165,0,165,-10,619,74,34,26,213,111,213,123,14.748077,51.148792
34461,90,80,30,6736,234,-28,262,176,12,176,4,555,65,33,21,183,107,183,120,12.748354,52.6486
34462,90,80,30,6736,234,-28,262,176,12,176,4,555,65,33,21,183,107,183,120,12.748354,52.6486
34463,90,80,30,6736,234,-28,262,176,12,176,4,555,65,33,21,183,107,183,120,12.748354,52.6486
34464,90,80,30,6736,234,-28,262,176,12,176,4,555,65,33,21,183,107,183,120,12.748354,52.6486
34465,70,75,28,6738,210,-51,261,155,-8,155,-18,624,78,33,28,222,109,222,117,14.581442,50.848825
34466,70,75,28,6738,210,-51,261,155,-8,155,-18,624,78,33,28,222,109,222,117,14.581442,50.848825
34467,90,80,30,6736,234,-28,262,176,12,176,4,555,65,33,21,183,107,183,120,12.748354,52.6486
34468,90,80,30,6736,234,-28,262,176,12,176,4,555,65,33,21,183,107,183,120,12.748354,52.6486
34469,90,80,30,6736,234,-28,262,176,12,176,4,555,65,33,21,183,107,183,120,12.748354,52.6486
34470,95,72,35,4739,209,5,204,155,59,156,36,593,60,38,11,162,126,161,140,-0.374986,53.25822
34471,97,76,35,4837,214,1,213,45,61,159,35,717,75,47,15,217,153,162,193,-1.12324,51.38968
34472,94,70,33,4827,207,0,207,43,58,156,33,629,62,41,12,177,135,162,156,0.096743,53.186124
34473,97,76,35,4837,214,1,213,45,61,159,35,717,75,47,15,217,153,162,193,-1.108582,51.348135
34474,97,76,35,4837,214,1,213,45,61,159,35,717,75,47,15,217,153,162,193,-1.108246,51.346999
34475,96,72,34,4873,213,2,211,157,61,160,35,586,59,37,11,159,125,158,138,-0.188572,53.092811
34476,92,70,33,4860,207,-1,208,40,56,155,31,639,62,42,11,177,138,166,157,-0.150886,53.251269
34477,96,72,34,4873,213,2,211,157,61,160,35,586,59,37,11,159,125,158,138,-0.286908,53.064034
34478,91,71,34,4801,205,0,205,40,54,153,30,656,64,44,11,183,142,170,163,-0.21245,53.416813
34479,97,76,35,4837,214,1,213,45,61,159,35,717,75,47,15,217,153,162,193,-1.057165,51.410289
34480,94,71,35,4649,204,5,199,46,58,154,35,640,63,43,11,178,137,167,159,-0.419505,53.514122
34481,70,66,26,6367,201,-46,247,145,15,154,-7,863,91,48,23,267,151,246,211,13.328888,56.521972
34482,69,67,27,6347,201,-46,247,144,14,152,-9,846,87,47,23,259,149,240,208,13.39248,56.52376
34483,69,67,26,6521,201,-54,255,118,13,155,-11,886,93,48,24,275,152,248,212,12.673746,57.095812
34484,96,75,34,4912,214,-1,215,68,59,159,34,623,59,39,10,167,132,164,150,-0.944628,52.216393
34485,95,72,36,4559,207,9,198,48,59,156,40,784,83,51,15,237,166,180,215,-2.411085,51.64183
34486,95,72,36,4559,207,9,198,48,59,156,40,784,83,51,15,237,166,180,215,-2.411085,51.64183
34487,95,72,36,4559,207,9,198,48,59,156,40,784,83,51,15,237,166,180,215,-2.411085,51.64183
34488,100,58,33,4160,195,23,172,59,114,155,51,1044,123,60,25,357,184,199,332,-4.226236,50.541314
34489,100,58,33,4160,195,23,172,59,114,155,51,1044,123,60,25,357,184,199,332,-4.226236,50.541314
34490,56,67,24,7365,204,-70,274,109,-2,153,-37,741,89,36,28,251,122,228,140,10.300329,59.760452
34491,92,70,34,4826,205,0,205,42,56,155,31,655,64,44,11,184,141,169,164,-0.059004,53.363633
34492,94,73,33,5017,213,-3,216,160,58,160,31,610,59,39,9,163,135,163,144,-0.506589,52.749309
34493,94,73,33,5017,213,-3,216,160,58,160,31,610,59,39,9,163,135,163,144,-0.525197,52.812474
34494,97,73,33,4981,215,-1,216,162,62,162,34,577,57,36,10,155,127,155,133,-0.428287,52.784259
34495,94,73,33,5017,213,-3,216,160,58,160,31,610,59,39,9,163,135,163,144,-0.521205,52.798939
34496,91,71,34,4801,205,0,205,40,54,153,30,656,64,44,11,183,142,170,163,-0.183675,53.385813
34497,97,69,33,4822,209,2,207,45,61,159,36,615,62,39,12,174,130,159,151,0.19696,53.267913
34498,94,75,35,4847,211,-1,212,42,57,156,32,631,60,39,11,171,133,165,153,-1.118837,52.215124
34499,97,73,33,4981,215,-1,216,162,62,162,34,577,57,36,10,155,127,155,133,-0.419507,52.74009
34500,97,73,33,4981,215,-1,216,162,62,162,34,577,57,36,10,155,127,155,133,-0.41972,52.775155
34501,97,69,33,4822,209,2,207,45,61,159,36,615,62,39,12,174,130,159,151,0.168387,53.182144
34502,84,85,32,6562,227,-35,262,167,11,167,-1,725,87,46,21,240,144,240,156,9.915503,49.248969
34503,84,85,32,6562,227,-35,262,167,11,167,-1,725,87,46,21,240,144,240,156,9.915503,49.248969
34504,84,85,32,6562,227,-35,262,167,11,167,-1,725,87,46,21,240,144,240,156,9.915503,49.248969
34505,84,85,32,6562,227,-35,262,167,11,167,-1,725,87,46,21,240,144,240,156,9.915503,49.248969
34506,84,85,32,6562,227,-35,262,167,11,167,-1,725,87,46,21,240,144,240,156,9.915503,49.248969
34507,84,85,32,6562,227,-35,262,167,11,167,-1,725,87,46,21,240,144,240,156,9.915503,49.248969
34508,84,85,32,6562,227,-35,262,167,11,167,-1,725,87,46,21,240,144,240,156,9.915503,49.248969
34509,84,85,32,6562,227,-35,262,167,11,167,-1,725,87,46,21,240,144,240,156,9.915503,49.248969
34510,84,85,32,6562,227,-35,262,167,11,167,-1,725,87,46,21,240,144,240,156,9.915503,49.248969
34511,84,85,32,6562,227,-35,262,167,11,167,-1,725,87,46,21,240,144,240,156,9.915503,49.248969
34512,84,85,32,6562,227,-35,262,167,11,167,-1,725,87,46,21,240,144,240,156,9.915503,49.248969
34513,84,85,32,6562,227,-35,262,167,11,167,-1,725,87,46,21,240,144,240,156,9.915503,49.248969
34514,96,73,33,4950,215,0,215,161,61,161,34,585,58,37,10,158,127,158,137,-0.398305,52.93148
34515,97,73,34,4920,214,1,213,158,62,161,35,577,57,37,10,155,125,154,136,-0.33049,52.89703
34516,96,72,34,4846,212,3,209,159,60,159,35,586,59,37,11,159,125,159,137,-0.411026,53.07231
34517,92,70,34,4826,205,0,205,42,56,155,31,655,64,44,11,184,141,169,164,-0.060882,53.473782
34518,96,73,33,4950,215,0,215,161,61,161,34,585,58,37,10,158,127,158,137,-0.421449,52.972964
34519,94,75,34,5405,214,-4,218,64,53,163,26,784,73,47,13,211,164,206,192,5.330274,51.534517
34520,65,72,26,7052,217,-58,275,148,6,159,-21,572,67,29,26,189,95,181,125,16.543338,58.752473
34521,65,72,26,7052,217,-58,275,148,6,159,-21,572,67,29,26,189,95,181,125,16.54385,58.752114
34522,65,72,26,7052,217,-58,275,148,6,159,-21,572,67,29,26,189,95,181,125,16.542467,58.7523
34523,65,72,26,7052,217,-58,275,148,6,159,-21,572,67,29,26,189,95,181,125,16.542314,58.7532
34524,94,73,33,5017,213,-3,216,160,58,160,31,610,59,39,9,163,135,163,144,-0.594251,52.69554
34525,95,74,34,4979,214,-3,217,159,58,159,32,621,59,40,9,166,135,166,149,-0.76584,52.434931
34526,97,74,34,4952,216,2,214,43,61,162,35,636,59,44,8,170,141,167,157,-1.046194,52.971976
34527,97,74,34,4952,216,2,214,43,61,162,35,636,59,44,8,170,141,167,157,-1.046194,52.971976
34528,97,74,34,4952,216,2,214,43,61,162,35,636,59,44,8,170,141,167,157,-1.046194,52.971976
34529,97,74,34,4952,216,2,214,43,61,162,35,636,59,44,8,170,141,167,157,-1.046194,52.971976
34530,97,74,34,4952,216,2,214,43,61,162,35,636,59,44,8,170,141,167,157,-1.046194,52.971976
34531,97,74,34,4952,216,2,214,43,61,162,35,636,59,44,8,170,141,167,157,-1.046194,52.971976
34532,97,74,34,4952,216,2,214,43,61,162,35,636,59,44,8,170,141,167,157,-1.046194,52.971976
34533,92,57,28,5260,202,1,201,107,103,158,30,783,88,42,23,251,141,203,185,4.660963,52.611859
34534,96,77,34,5535,217,-6,223,165,54,165,24,772,75,49,13,221,154,221,188,5.924888,51.789273
34535,96,77,34,5535,217,-6,223,165,54,165,24,772,75,49,13,221,154,221,188,5.987464,51.777581
34536,95,76,34,5513,216,-6,222,165,54,165,24,770,74,48,13,216,155,216,187,5.805337,51.787261
34537,95,76,34,5513,216,-6,222,165,54,165,24,770,74,48,13,216,155,216,187,5.801791,51.779903
34538,95,76,34,5513,216,-6,222,165,54,165,24,770,74,48,13,216,155,216,187,5.794793,51.791343
34539,93,77,34,5472,215,-9,224,162,52,162,22,769,78,46,15,222,150,222,185,6.3676,52.214
34540,93,77,34,5472,215,-9,224,162,52,162,22,769,78,46,15,222,150,222,185,6.3676,52.214
34541,93,77,34,5472,215,-9,224,162,52,162,22,769,78,46,15,222,150,222,185,6.3676,52.214
34542,93,77,34,5472,215,-9,224,162,52,162,22,769,78,46,15,222,150,222,185,6.3676,52.214
34543,93,76,34,5466,215,-8,223,162,52,162,23,767,78,46,15,222,148,222,184,6.2503,52.2059
34544,93,76,34,5466,215,-8,223,162,52,162,23,767,78,46,15,222,148,222,184,6.2503,52.2059
34545,93,76,34,5466,215,-8,223,162,52,162,23,767,78,46,15,222,148,222,184,6.2503,52.2059
34546,93,76,34,5466,215,-8,223,162,52,162,23,767,78,46,15,222,148,222,184,6.2503,52.2059
34547,96,76,33,5599,221,-6,227,167,56,167,23,773,77,45,15,223,155,223,185,6.52,51.8801
34548,96,76,33,5599,221,-6,227,167,56,167,23,773,77,45,15,223,155,223,185,6.52,51.8801
34549,96,76,33,5599,221,-6,227,167,56,167,23,773,77,45,15,223,155,223,185,6.52,51.8801
34550,96,76,33,5599,221,-6,227,167,56,167,23,773,77,45,15,223,155,223,185,6.5495,51.8978
34551,96,76,33,5599,221,-6,227,167,56,167,23,773,77,45,15,223,155,223,185,6.5495,51.8978
34552,93,76,34,5466,215,-8,223,162,52,162,23,767,78,46,15,222,148,222,184,6.2498,52.179
34553,93,76,34,5466,215,-8,223,162,52,162,23,767,78,46,15,222,148,222,184,6.2498,52.179
34554,95,77,34,5537,217,-7,224,165,54,165,23,765,77,47,15,222,149,222,184,6.2909,52.0438
34555,95,77,34,5537,217,-7,224,165,54,165,23,765,77,47,15,222,149,222,184,6.2909,52.0438
34556,95,77,34,5537,217,-7,224,165,54,165,23,765,77,47,15,222,149,222,184,6.2909,52.0438
34557,95,77,34,5537,217,-7,224,165,54,165,23,765,77,47,15,222,149,222,184,6.2909,52.0438
34558,73,64,26,6323,201,-43,244,148,18,156,-4,791,86,41,24,251,135,232,184,13.150878,56.380697
34559,73,64,26,6323,201,-43,244,148,18,156,-4,791,86,41,24,251,135,232,184,13.025464,56.403614
34560,73,64,26,6323,201,-43,244,148,18,156,-4,791,86,41,24,251,135,232,184,13.001317,56.406979
34561,72,64,26,6326,198,-47,245,147,16,155,-5,780,86,40,24,250,133,231,177,12.971682,56.416769
34562,69,67,27,6347,201,-46,247,144,14,152,-9,846,87,47,23,259,149,240,208,13.39248,56.52376
34563,74,66,26,6348,203,-44,247,149,19,158,-3,827,90,44,24,262,141,241,194,13.078455,56.578632
34564,74,66,26,6396,203,-47,250,149,19,158,-4,832,93,42,26,269,138,246,189,12.980916,56.687318
34565,70,67,26,6399,201,-49,250,145,55,154,-8,915,97,50,24,283,159,260,224,13.015951,56.694861
34566,74,66,26,6396,203,-47,250,149,19,158,-4,832,93,42,26,269,138,246,189,12.941507,56.703423
34567,67,67,26,6404,199,-51,250,142,52,151,-12,934,98,52,23,283,165,261,234,13.172752,56.737879
34568,74,66,26,6396,203,-47,250,149,19,158,-4,832,93,42,26,269,138,246,189,12.973613,56.746456
34569,70,67,26,6399,201,-49,250,145,55,154,-8,915,97,50,24,283,159,260,224,13.003132,56.757852
34570,67,67,26,6404,199,-51,250,142,52,151,-12,934,98,52,23,283,165,261,234,13.181025,56.773676
34571,74,66,26,6396,203,-47,250,149,19,158,-4,832,93,42,26,269,138,246,189,12.980234,56.773986
34572,74,66,26,6396,203,-47,250,149,19,158,-4,832,93,42,26,269,138,246,189,12.848639,56.772244
34573,74,66,26,6396,203,-47,250,149,19,158,-4,832,93,42,26,269,138,246,189,12.853221,56.783475
34574,70,67,26,6399,201,-49,250,145,55,154,-8,915,97,50,24,283,159,260,224,13.026551,56.799922
34575,69,67,26,6444,200,-52,252,144,13,154,-10,903,96,49,24,281,155,257,215,12.888318,56.835243
34576,72,66,26,6467,202,-51,253,148,16,157,-7,845,91,43,25,267,142,243,194,12.720827,56.838054
34577,75,65,25,6530,203,-51,254,124,18,161,-5,803,87,40,25,256,133,232,181,12.592242,56.864962
34578,68,68,26,6451,201,-51,252,144,54,153,-11,931,97,51,24,285,162,261,229,13.064307,56.886296
34579,72,66,26,6467,202,-51,253,148,16,157,-7,845,91,43,25,267,142,243,194,12.696851,56.975751
34580,72,66,25,6538,201,-54,255,120,15,157,-9,853,91,45,24,268,144,240,200,12.655304,57.067629
34581,69,67,26,6521,201,-54,255,118,13,155,-11,886,93,48,24,275,152,248,212,12.673746,57.095812
34582,69,67,26,6521,201,-54,255,118,13,155,-11,886,93,48,24,275,152,248,212,12.679064,57.103024
34583,69,67,26,6521,201,-54,255,118,13,155,-11,886,93,48,24,275,152,248,212,12.703184,57.12862
34584,69,67,26,6521,201,-54,255,118,13,155,-11,886,93,48,24,275,152,248,212,12.724034,57.139554
34585,75,66,25,6601,203,-53,256,125,17,161,-7,809,87,42,25,257,135,228,187,12.485478,57.148298
34586,67,68,26,6555,199,-56,255,116,11,153,-14,918,95,50,23,282,159,252,224,12.778212,57.170887
34587,69,67,26,6521,201,-54,255,118,13,155,-11,886,93,48,24,275,152,248,212,12.748971,57.165398
34588,67,68,26,6555,199,-56,255,116,11,153,-14,918,95,50,23,282,159,252,224,12.785317,57.184156
34589,73,66,26,6603,202,-50,252,83,16,159,-9,839,91,45,25,265,142,227,203,12.29207,57.344132
34590,76,65,25,6636,203,-48,251,86,18,161,-7,782,86,42,25,250,130,212,185,12.125064,57.493302
34591,70,66,26,6601,200,-50,250,79,56,156,-12,887,97,46,24,279,152,235,221,12.210701,57.516892
34592,86,89,32,6694,236,-36,272,172,12,172,0,673,80,41,22,227,132,227,141,10.915356,49.348965
34593,86,89,32,6694,236,-36,272,172,12,172,0,673,80,41,22,227,132,227,141,10.915356,49.348965
34594,86,89,32,6694,236,-36,272,172,12,172,0,673,80,41,22,227,132,227,141,10.915356,49.348965
34595,86,89,32,6694,236,-36,272,172,12,172,0,673,80,41,22,227,132,227,141,10.915356,49.348965
34596,86,89,32,6694,236,-36,272,172,12,172,0,673,80,41,22,227,132,227,141,10.915356,49.348965
34597,86,89,32,6694,236,-36,272,172,12,172,0,673,80,41,22,227,132,227,141,10.915356,49.348965
34598,86,89,32,6694,236,-36,272,172,12,172,0,673,80,41,22,227,132,227,141,10.915356,49.348965
34599,86,89,32,6694,236,-36,272,172,12,172,0,673,80,41,22,227,132,227,141,10.915356,49.348965
34600,86,89,32,6694,236,-36,272,172,12,172,0,673,80,41,22,227,132,227,141,10.915356,49.348965
34601,97,74,34,4920,213,-1,214,161,62,161,35,545,52,32,11,149,115,149,123,0.008664,52.335034
34602,92,70,34,4826,205,0,205,42,56,155,31,655,64,44,11,184,141,169,164,-0.016219,53.365168
34603,80,71,36,4586,188,-9,197,30,101,140,22,951,101,55,20,293,181,221,253,-2.791643,54.676422
34604,80,71,36,4586,188,-9,197,30,101,140,22,951,101,55,20,293,181,221,253,-2.791643,54.676422
34605,80,71,36,4586,188,-9,197,30,101,140,22,951,101,55,20,293,181,221,253,-2.791643,54.676422
34606,80,71,36,4586,188,-9,197,30,101,140,22,951,101,55,20,293,181,221,253,-2.791643,54.676422
34607,80,71,36,4586,188,-9,197,30,101,140,22,951,101,55,20,293,181,221,253,-2.791643,54.676422
34608,80,71,36,4586,188,-9,197,30,101,140,22,951,101,55,20,293,181,221,253,-2.791643,54.676422
34609,86,81,32,6158,221,-25,246,164,14,164,6,669,78,43,19,215,137,215,146,10.415387,52.148641
34610,86,81,32,6158,221,-25,246,164,14,164,6,669,78,43,19,215,137,215,146,10.415387,52.148641
34611,86,81,32,6158,221,-25,246,164,14,164,6,669,78,43,19,215,137,215,146,10.415387,52.148641
34612,86,81,32,6158,221,-25,246,164,14,164,6,669,78,43,19,215,137,215,146,10.415387,52.148641
34613,99,78,34,5702,224,-5,229,171,58,171,25,770,76,49,14,225,155,225,185,6.196848,51.522735
34614,97,77,34,5615,218,-6,224,167,56,167,24,768,77,49,14,225,152,225,187,6.027591,51.710394
34615,94,76,34,5382,215,-5,220,65,51,162,26,793,75,47,14,222,158,214,194,5.184995,51.881124
34616,94,75,34,5358,214,-4,218,66,51,162,27,799,78,47,15,226,160,213,194,5.041733,51.843506
34617,93,76,34,5417,214,-6,220,64,51,162,25,784,74,47,14,218,156,213,191,5.406349,51.953993
34618,87,76,33,5395,210,-15,225,152,43,155,18,788,82,46,18,233,145,226,186,6.6262,53.0924
34619,87,76,33,5395,210,-15,225,152,43,155,18,788,82,46,18,233,145,226,186,6.6262,53.0924
34620,88,76,34,5391,211,-12,223,153,45,156,20,780,80,46,16,226,147,223,186,6.4981,52.7521
34621,88,76,34,5391,211,-12,223,153,45,156,20,780,80,46,16,226,147,223,186,6.4981,52.7521
34622,88,76,34,5391,211,-12,223,153,45,156,20,780,80,46,16,226,147,223,186,6.4981,52.7521
34623,88,76,34,5391,211,-12,223,153,45,156,20,780,80,46,16,226,147,223,186,6.35,52.7534
34624,88,76,34,5391,211,-12,223,153,45,156,20,780,80,46,16,226,147,223,186,6.35,52.7534
34625,89,78,34,5479,212,-13,225,158,46,158,18,780,81,45,16,225,148,225,185,6.7032,52.6782
34626,89,78,34,5479,212,-13,225,158,46,158,18,780,81,45,16,225,148,225,185,6.7032,52.6782
34627,88,72,33,5351,208,-10,218,154,43,156,21,785,79,46,18,231,145,220,187,6.1306,52.9168
34628,88,72,33,5351,208,-10,218,154,43,156,21,785,79,46,18,231,145,220,187,6.1306,52.9168
34629,88,72,33,5351,208,-10,218,154,43,156,21,785,79,46,18,231,145,220,187,6.1306,52.9168
34630,91,76,34,5385,212,-10,222,155,48,158,22,774,78,46,16,222,147,220,185,6.2442,52.6464
34631,91,76,34,5385,212,-10,222,155,48,158,22,774,78,46,16,222,147,220,185,6.2442,52.6464
34632,93,76,34,5426,214,-7,221,158,50,162,24,785,75,47,15,220,153,217,192,5.5624,52.1191
34633,93,76,34,5426,214,-7,221,158,50,162,24,785,75,47,15,220,153,217,192,5.5624,52.1191
34634,93,76,34,5426,214,-7,221,158,50,162,24,785,75,47,15,220,153,217,192,5.5624,52.1191
34635,95,75,33,5487,216,-5,221,164,53,164,25,770,72,47,12,209,159,209,188,5.5747,51.5708
34636,95,75,33,5487,216,-5,221,164,53,164,25,770,72,47,12,209,159,209,188,5.5747,51.5708
34637,95,75,33,5487,216,-5,221,164,53,164,25,770,72,47,12,209,159,209,188,5.5747,51.5708
34638,95,74,33,5415,215,-4,219,66,54,163,26,793,76,48,13,217,165,208,194,5.1274,51.5976
34639,95,74,33,5415,215,-4,219,66,54,163,26,793,76,48,13,217,165,208,194,5.1274,51.5976
34640,95,74,33,5415,215,-4,219,66,54,163,26,793,76,48,13,217,165,208,194,5.1274,51.5976
34641,88,76,34,5391,211,-12,223,153,45,156,20,780,80,46,16,226,147,223,186,6.3516,52.8253
34642,88,76,34,5391,211,-12,223,153,45,156,20,780,80,46,16,226,147,223,186,6.3516,52.8253
34643,92,76,34,5444,214,-9,223,160,49,160,22,769,78,46,16,220,147,220,185,6.3124,52.3763
34644,92,76,34,5444,214,-9,223,160,49,160,22,769,78,46,16,220,147,220,185,6.3124,52.3763
34645,92,76,34,5444,214,-9,223,160,49,160,22,769,78,46,16,220,147,220,185,6.2265,52.4937
34646,92,76,34,5444,214,-9,223,160,49,160,22,769,78,46,16,220,147,220,185,6.2265,52.4937
34647,92,76,34,5444,214,-9,223,160,49,160,22,769,78,46,16,220,147,220,185,6.2265,52.4937
34648,92,76,34,5444,214,-9,223,160,49,160,22,769,78,46,16,220,147,220,185,6.2265,52.4937
34649,92,76,34,5444,214,-9,223,160,49,160,22,769,78,46,16,220,147,220,185,6.2986,52.4213
34650,92,76,34,5444,214,-9,223,160,49,160,22,769,78,46,16,220,147,220,185,6.2986,52.4213
34651,92,76,34,5444,214,-9,223,160,49,160,22,769,78,46,16,220,147,220,185,6.2986,52.4213
34652,92,76,34,5444,214,-9,223,160,49,160,22,769,78,46,16,220,147,220,185,6.2986,52.4213
34653,91,76,34,5385,212,-10,222,155,48,158,22,774,78,46,16,222,147,220,185,6.2131,52.5657
34654,91,76,34,5385,212,-10,222,155,48,158,22,774,78,46,16,222,147,220,185,6.2131,52.5657
34655,91,76,34,5385,212,-10,222,155,48,158,22,774,78,46,16,222,147,220,185,6.2131,52.5657
34656,91,74,33,5413,211,-9,220,156,47,159,22,784,77,48,16,224,150,220,190,5.9171,52.4775
34657,97,77,34,5597,220,-4,224,168,56,168,25,773,74,50,12,219,159,219,185,5.9478,51.4168
34658,91,74,33,5413,211,-9,220,156,47,159,22,784,77,48,16,224,150,220,190,5.9171,52.4775
34659,95,76,34,5513,216,-6,222,165,54,165,24,770,74,48,13,216,155,216,187,5.6764,51.6874
34660,95,76,34,5513,216,-6,222,165,54,165,24,770,74,48,13,216,155,216,187,5.6764,51.6874
34661,93,74,33,5350,212,-6,218,66,48,160,25,791,76,47,16,226,152,217,191,5.431128,52.240461
34662,73,64,26,6323,201,-43,244,148,18,156,-4,791,86,41,24,251,135,232,184,13.116885,56.444318
34663,70,66,26,6367,201,-46,247,145,15,154,-7,863,91,48,23,267,151,246,211,13.328888,56.521972
34664,83,60,32,4459,186,2,184,39,127,143,30,1221,148,70,26,420,216,225,400,-3.962511,50.580236
34665,74,71,36,4501,182,-12,194,49,95,133,18,1104,116,64,20,343,206,250,302,-3.011641,54.667595
34666,74,71,36,4501,182,-12,194,49,95,133,18,1104,116,64,20,343,206,250,302,-3.011641,54.667595
34667,83,60,32,4459,186,2,184,39,127,143,30,1221,148,70,26,420,216,225,400,-3.960988,50.577564
34668,83,60,32,4459,186,2,184,39,127,143,30,1221,148,70,26,420,216,225,400,-3.962511,50.580236
34669,83,60,32,4459,186,2,184,39,127,143,30,1221,148,70,26,420,216,225,400,-3.961025,50.578463
34670,83,60,32,4459,186,2,184,39,127,143,30,1221,148,70,26,420,216,225,400,-3.961025,50.578463
34671,83,60,32,4459,186,2,184,39,127,143,30,1221,148,70,26,420,216,225,400,-3.961025,50.578463
34672,83,60,32,4459,186,2,184,39,127,143,30,1221,148,70,26,420,216,225,400,-3.960988,50.577564
34673,74,71,36,4501,182,-12,194,49,95,133,18,1104,116,64,20,343,206,250,302,-3.011641,54.667595
34674,83,60,32,4459,186,2,184,39,127,143,30,1221,148,70,26,420,216,225,400,-3.961025,50.578463
34675,83,60,32,4459,186,2,184,39,127,143,30,1221,148,70,26,420,216,225,400,-3.961025,50.578463
